SURVEY,EVENT_ID,GEAR,EQ_TIME,EQ_LONGITUDE,EQ_LATITUDE,HB_TIME,HB_LONGITUDE,HB_LATITUDE,BOTTOM_DEPTH_START,AVG_HEAD_ROPE_DEPTH,AVG_NET_VERT_OPENING,AVG_NET_HORI_OPENING,MIN_HEAD_ROPE_DEPTH,MAX_HEAD_ROPE_DEPTH,YEAR,NET_AREA,TRAWL_DIST,VOL_FILTERED
2013001,64,Marinovich,13-AUG-13 04.10.21.806000000 AM,167.3467,68.0003,13-AUG-13 04.30.40.814000000 AM,167.3986,68.0003,55.0,47.96,5.0,9.89,45.0,49.0,2013,49.45,2170.5092103544816,107331.68045202912
2013001,67,CanTrawl,13-AUG-13 03.07.15.783000000 PM,167.1879,67.9873,13-AUG-13 03.37.44.013000000 PM,167.1953,67.9527,56.5,1.61,18.8,50.41,1.0,2.0,2013,947.708,3871.5429046775967,3669092.1831061956
2013001,69,Marinovich,14-AUG-13 01.32.29.807000000 AM,166.0922,67.999,14-AUG-13 02.02.55.923000000 AM,166.1709,68.0008,30.0,23.58,5.0,9.0,19.0,25.0,2013,45.0,3297.485690341282,148386.8560653577
2013001,72,CanTrawl,14-AUG-13 03.42.20.188000000 AM,165.8727,67.9819,14-AUG-13 04.12.17.780000000 AM,165.9344,67.9518,30.0,2.23,19.42,42.55,2.0,3.0,2013,826.321,4236.54718691047,3500747.908035047
2013001,75,CanTrawl,14-AUG-13 03.52.32.061000000 PM,167.1358,68.5284,14-AUG-13 04.23.02.256000000 PM,167.135,68.5735,35.0,4.42,22.51,39.97,3.0,8.0,2013,899.7247,5030.702699764916,4526247.477335179
2013001,76,Marinovich,14-AUG-13 04.59.06.229000000 PM,167.1476,68.5744,14-AUG-13 06.00.03.579000000 PM,167.1398,68.5313,37.0,19.59,5.06,9.0,12.0,25.0,2013,45.54,4818.044291224675,219413.7370223717
2013001,80,CanTrawl,14-AUG-13 10.27.19.343000000 PM,168.486,68.5148,14-AUG-13 10.57.47.932000000 PM,168.4513,68.5504,52.0,2.28,22.07,48.02,2.0,6.0,2013,1059.8014,4216.442359438932,4468591.515552684
2013001,85,CanTrawl,15-AUG-13 03.21.17.697000000 PM,165.68400000000003,69.0554,15-AUG-13 03.51.45.989000000 PM,165.6571,69.0896,22.0,1.33,18.55,39.38,1.0,2.0,2013,730.499,3962.9621668355676,2894939.8999112155
2013001,86,Marinovich,15-AUG-13 04.23.25.308000000 PM,165.6677,69.0923,15-AUG-13 05.04.47.617000000 PM,165.6912,69.0552,24.0,14.55,5.0,8.0,13.0,18.0,2013,40.0,4243.27563449329,169731.0253797316
2013001,88,Marinovich,15-AUG-13 07.41.32.458000000 PM,166.3862,69.0177,15-AUG-13 08.12.02.841000000 PM,166.4277,68.9945,31.0,17.24,5.38,8.81,14.0,22.0,2013,47.397800000000004,3074.560522676764,145727.40474172874
2013001,91,CanTrawl,15-AUG-13 10.49.10.886000000 PM,167.0994,69.0105,15-AUG-13 11.27.10.946000000 PM,167.0181,69.0273,47.0,4.94,22.57,49.29,3.0,7.0,2013,1112.4753,3751.6309903736346,4173596.8115052064
2013001,92,CanTrawl,15-AUG-13 11.53.44.311000000 PM,166.9506,69.0391,16-AUG-13 12.24.10.091000000 AM,166.8533,69.0506,47.0,2.37,19.03,42.96,2.0,5.0,2013,817.5288,4091.373581735362,3344815.7346278126
2013001,93,Marinovich,16-AUG-13 02.35.13.850000000 AM,167.3741,69.0008,16-AUG-13 03.00.40.273000000 AM,167.4404,68.9995,47.0,35.86,5.0,9.0,34.0,38.0,2013,45.0,2656.620913142047,119547.94109139212
2013001,97,CanTrawl,16-AUG-13 04.22.05.970000000 PM,164.1786,69.5135,16-AUG-13 04.52.34.090000000 PM,164.1095,69.5361,23.0,2.07,16.06,44.33,2.0,3.0,2013,711.9397999999999,3693.1191445179,2629278.5051242444
2013001,98,Marinovich,16-AUG-13 05.19.36.774000000 PM,164.1187,69.5348,16-AUG-13 05.52.36.419000000 PM,164.1883,69.5131,23.0,12.39,8.11,5.79,10.0,15.0,2013,46.9569,3639.9615986439317,170921.31279136322
2013001,100,Marinovich,16-AUG-13 09.29.39.843000000 PM,165.5232,69.5008,16-AUG-13 10.00.27.089000000 PM,165.4557,69.5005,34.0,17.4,5.86,9.0,14.0,25.0,2013,52.74,2639.375289387845,139200.65276231494
2013001,101,CanTrawl,16-AUG-13 10.58.38.032000000 PM,165.6038,69.5132,16-AUG-13 11.29.05.683000000 PM,165.5355,69.539,35.0,2.21,21.0,47.77,1.0,3.0,2013,1003.1700000000001,3924.034873359779,3936474.0639083297
2013001,104,Marinovich,17-AUG-13 01.19.22.224000000 AM,165.9418,69.4999,17-AUG-13 01.39.42.777000000 AM,165.8967,69.5004,38.0,21.8,5.26,8.84,17.0,28.0,2013,46.4984,1764.27504854638,82035.96691732899
2013001,106,CanTrawl,17-AUG-13 02.45.47.480000000 PM,167.0573,69.5007,17-AUG-13 02.58.32.022000000 PM,167.018,69.5004,46.0,26.57,13.66,51.9,20.0,31.0,2013,708.954,1536.9510342864405,1089627.5835615091
2013001,107,Marinovich,17-AUG-13 03.28.28.193000000 PM,167.0319,69.5003,17-AUG-13 03.45.05.191000000 PM,167.0741,69.5001,46.0,30.96,5.2,8.8,21.0,41.0,2013,45.760000000000005,1650.151195862455,75510.91872266596
2013001,110,CanTrawl,17-AUG-13 05.18.06.257000000 PM,167.1165,69.4991,17-AUG-13 05.48.34.361000000 PM,167.0124,69.4995,48.0,1.69,19.74,43.03,1.0,2.0,2013,849.4122,4070.676579570877,3457682.3489417736
2013001,112,Marinovich,17-AUG-13 10.05.45.113000000 PM,167.9679,69.5008,17-AUG-13 10.36.10.394000000 PM,167.8978,69.5014,49.0,29.76,5.06,8.94,20.0,43.0,2013,45.236399999999996,2741.5794016589903,124019.18244520674
2013001,117,Marinovich,22-AUG-13 04.33.17.028000000 PM,168.3898,69.9984,22-AUG-13 04.33.17.699000000 PM,168.3898,69.9984,45.0,,5.702599999999999,8.311200000000001,,,2013,47.395449119999995,0.0,0.0
2013001,118,Marinovich,22-AUG-13 04.50.39.886000000 PM,168.3603,69.9985,22-AUG-13 05.20.29.289000000 PM,168.2941,69.9989,45.0,18.65,6.14,8.25,17.0,21.0,2013,50.654999999999994,2528.5001874435607,128081.17699495355
2013001,120,Marinovich,22-AUG-13 09.12.55.594000000 PM,167.1727,70.0008,22-AUG-13 09.37.22.035000000 PM,167.24200000000002,70.0009,46.0,33.2,5.0,9.0,13.0,40.0,2013,45.0,2646.2429058741873,119080.93076433842
2013001,121,CanTrawl,22-AUG-13 10.48.21.154000000 PM,166.985,70.0044,22-AUG-13 11.19.08.230000000 PM,166.895,70.0182,47.5,2.0,21.66,49.87,2.0,2.0,2013,1080.1842,3764.1684839571913,4065995.322508511
2013001,128,CanTrawl,23-AUG-13 03.41.31.311000000 PM,165.5834,70.0219,23-AUG-13 04.11.30.328000000 PM,165.5653,70.0588,41.3,2.0,18.16,48.21,2.0,2.0,2013,875.4936,4174.056537807689,3654359.78488879
2013001,129,Marinovich,23-AUG-13 04.39.14.196000000 PM,165.5593,70.0586,23-AUG-13 05.18.27.382000000 PM,165.5813,70.02199999999999,42.0,10.65,6.17,8.12,7.0,14.0,2013,50.10039999999999,4168.3906958014795,208838.0412159324
2013001,131,Marinovich,23-AUG-13 08.06.19.165000000 PM,164.6639,69.9992,23-AUG-13 08.26.09.338000000 PM,164.7169,69.9989,37.0,27.25,5.08,9.92,23.0,28.0,2013,50.3936,2024.2554491230496,102009.51940092731
2013001,134,CanTrawl,23-AUG-13 10.46.46.129000000 PM,164.1084,70.0217,23-AUG-13 11.16.46.762000000 PM,164.0961,70.0565,31.0,1.48,19.06,49.23,1.0,2.0,2013,938.3237999999999,3910.578927229472,3669389.279197881
2013001,137,CanTrawl,24-AUG-13 02.57.10.432000000 AM,163.94299999999998,70.4992,24-AUG-13 03.27.10.519000000 AM,163.8338,70.4982,43.0,1.0,19.55,48.44,1.0,1.0,2013,947.002,4071.697404202191,3855905.585174283
2013001,140,CanTrawl,24-AUG-13 03.29.10.581000000 PM,161.0433,70.5196,24-AUG-13 03.59.09.855000000 PM,161.0858,70.5539,25.7,1.79,17.18,46.15,1.0,2.0,2013,792.857,4140.57805138148,3282886.292084166
2013001,142,Marinovich,24-AUG-13 07.10.08.626000000 PM,161.972,70.4995,24-AUG-13 07.40.22.737000000 PM,161.8811,70.4997,23.0,10.05,5.96,7.54,9.0,11.0,2013,44.9384,3388.0033463100467,152251.4495778194
2013001,145,CanTrawl,24-AUG-13 10.28.20.714000000 PM,162.5089,70.5192,24-AUG-13 11.00.28.726000000 PM,162.4799,70.5558,36.1,1.85,19.54,50.16,1.0,3.0,2013,980.1263999999999,4223.52715550165,4139590.4662240716
2013001,146,Marinovich,24-AUG-13 11.29.42.200000000 PM,162.4771,70.5524,24-AUG-13 11.35.36.411000000 PM,162.4827,70.5462,,,5.702599999999999,8.311200000000001,,,2013,47.395449119999995,722.3823932829532,34237.637966026035
2013001,147,Marinovich,24-AUG-13 11.54.01.454000000 PM,162.4721,70.5567,25-AUG-13 12.33.25.104000000 AM,162.5071,70.5193,36.0,12.85,5.78,8.15,8.0,18.0,2013,47.107000000000006,4371.090306453895,205908.95106612367
2013001,149,Marinovich,25-AUG-13 03.41.47.745000000 AM,163.8417,70.5023,25-AUG-13 04.11.48.830000000 AM,163.7628,70.5011,43.0,17.08,5.92,8.28,12.0,22.0,2013,49.017599999999995,2943.4207299063028,144279.41997025517
2013001,153,Marinovich,25-AUG-13 05.19.42.292000000 PM,165.5266,70.5078,25-AUG-13 05.49.50.407000000 PM,165.4609,70.5205,44.0,15.46,6.39,7.45,13.0,18.0,2013,47.6055,2827.5802959729476,134608.37377994016
2013001,157,Marinovich,25-AUG-13 10.30.30.324000000 PM,166.9958,70.5043,25-AUG-13 11.00.27.049000000 PM,167.0807,70.4994,50.5,27.8,5.0,9.8,20.0,35.0,2013,49.0,3210.8357101067736,157330.9497952319
2013001,163,Marinovich,26-AUG-13 04.26.08.982000000 PM,165.5018,71.0011,26-AUG-13 04.57.08.365000000 PM,165.5949,71.002,42.0,15.24,5.08,8.92,10.0,16.0,2013,45.3136,3385.5036135218916,153409.35654168559
2013001,167,Marinovich,26-AUG-13 10.09.19.742000000 PM,167.3133,71.0011,26-AUG-13 10.39.20.548000000 PM,167.4002,71.0013,46.0,34.77,5.0,9.96,31.0,37.0,2013,49.800000000000004,3158.790306400623,157307.75725875105
2013001,175,Marinovich,27-AUG-13 10.36.22.084000000 PM,163.1246,71.0022,27-AUG-13 11.06.51.376000000 PM,163.2046,70.9977,45.0,11.29,6.0,8.0,11.0,14.0,2013,48.0,2951.1133334216183,141653.4400042377
2013001,178,CanTrawl,28-AUG-13 02.22.15.660000000 AM,162.4028,71.0034,28-AUG-13 02.52.15.483000000 AM,162.5188,71.0011,46.0,2.67,17.2,53.16,2.0,3.0,2013,914.3519999999999,4224.039667352737,3862259.1179233086
2013001,182,CanTrawl,28-AUG-13 05.25.31.374000000 PM,160.8884,70.9951,28-AUG-13 05.55.31.633000000 PM,160.99,70.988,46.1,1.26,21.48,48.98,0.5,2.0,2013,1052.0904,3778.8116315118123,3975651.440921915
2013001,184,Marinovich,28-AUG-13 08.25.04.167000000 PM,160.0664,71.0021,28-AUG-13 08.54.37.437000000 PM,160.1402,70.9986,58.0,10.21,6.0,8.0,9.0,11.0,2013,48.0,2710.9316539871816,130124.71939138471
2013001,187,CanTrawl,28-AUG-13 11.31.05.427000000 PM,159.3529,70.9993,29-AUG-13 12.01.04.875000000 AM,159.4449,70.9986,56.0,1.85,22.1,45.27,1.0,2.0,2013,1000.4670000000001,3345.3833316286336,3346945.6256445046
2013001,188,Marinovich,29-AUG-13 12.27.08.470000000 AM,159.4365,70.9975,29-AUG-13 12.52.08.048000000 AM,159.3476,70.9977,61.0,11.94,6.0,8.46,8.0,15.0,2013,50.760000000000005,3232.075394215714,164060.14701038966
2013001,190,Marinovich,29-AUG-13 03.31.54.234000000 AM,158.5257,70.9972,29-AUG-13 04.01.03.440000000 AM,158.5969,70.9977,21.5,9.06,6.76,6.61,8.0,10.0,2013,44.6836,2589.1279552898463,115691.55790298937
2013001,193,CanTrawl,29-AUG-13 03.36.00.678000000 PM,157.7847,71.0276,29-AUG-13 04.06.27.956000000 PM,157.8272,71.061,26.0,1.52,19.46,45.96,1.0,2.0,2013,894.3816,4032.820361308385,3606880.3272595718
2013001,196,CanTrawl,29-AUG-13 08.21.30.305000000 PM,157.5283,71.4984,29-AUG-13 08.51.30.845000000 PM,157.6391,71.4948,104.1,2.25,21.28,48.32,2.0,3.0,2013,1028.2496,3946.7233049374872,4058216.6596126496
2013001,197,Marinovich,29-AUG-13 09.18.07.679000000 PM,157.6425,71.4925,29-AUG-13 09.54.48.298000000 PM,157.53,71.4968,87.0,12.36,5.58,8.34,7.0,19.0,2013,46.5372,4015.640036615629,186876.64351198883
2013001,199,Marinovich,30-AUG-13 12.58.44.364000000 AM,158.5733,71.501,30-AUG-13 01.29.10.464000000 AM,158.4732,71.5016,58.0,14.08,5.73,7.71,10.0,25.0,2013,44.1783,3546.8342360356273,156693.10692985274
2013001,202,CanTrawl,30-AUG-13 03.43.00.444000000 AM,158.9738,71.4947,30-AUG-13 04.13.00.266000000 AM,158.8445,71.4891,54.5,1.6,20.85,46.71,1.0,2.0,2013,973.9035000000001,4625.30415564569,4504599.905747883
2013001,206,CanTrawl,30-AUG-13 05.14.30.427000000 PM,160.5437,71.497,30-AUG-13 05.44.31.247000000 PM,160.4172,71.4986,47.5,1.53,21.51,46.72,1.0,3.0,2013,1004.9472000000001,4485.835831011038,4508028.158034216
2013001,207,Marinovich,30-AUG-13 06.12.14.553000000 PM,160.4102,71.4963,30-AUG-13 06.59.18.003000000 PM,160.5369,71.4956,48.0,8.77,6.15,7.76,7.0,10.0,2013,47.724000000000004,4490.480675138603,214303.6997403147
2013001,210,CanTrawl,31-AUG-13 01.17.45.520000000 AM,162.2201,71.3288,31-AUG-13 01.47.46.216000000 AM,162.2507,71.2934,45.0,1.5,19.68,46.47,1.0,2.0,2013,914.5296,4098.783066870638,3748458.438631978
2013001,214,Marinovich,31-AUG-13 06.25.20.667000000 PM,163.6518,71.3934,31-AUG-13 07.09.56.010000000 PM,163.6159,71.3522,43.0,9.75,6.07,8.0,9.0,10.0,2013,48.56,4772.0136381591365,231728.98226900768
2013001,218,Marinovich,01-SEP-13 04.03.24.715000000 AM,165.6999,71.3517,01-SEP-13 04.31.28.224000000 AM,165.6221,71.3353,43.0,11.54,5.16,8.62,10.0,12.0,2013,44.4792,3327.236974517863,147992.83883697493
2013001,225,Marinovich,02-SEP-13 03.31.28.409000000 PM,162.024,71.9898,02-SEP-13 04.15.38.236000000 PM,161.9828,71.9514,34.0,9.24,6.18,5.82,7.0,14.0,2013,35.9676,4515.264298837786,162403.22019487794
2013001,227,Marinovich,02-SEP-13 06.53.34.060000000 PM,160.9633,72.001,02-SEP-13 07.33.29.071000000 PM,161.0956,71.9978,37.0,8.72,6.0,7.12,7.0,10.0,2013,42.72,4579.00045800872,195614.89956613252
2013001,230,Marinovich,02-SEP-13 11.14.26.286000000 PM,159.81799999999998,71.9978,02-SEP-13 11.45.36.323000000 PM,159.9133,71.9965,36.0,21.05,5.0,9.0,18.0,23.0,2013,45.0,3291.9541704839844,148137.9376717793
2013001,232,CanTrawl,04-SEP-13 03.19.50.724000000 PM,157.0125,72.0027,04-SEP-13 03.49.50.670000000 PM,156.8948,72.0152,92.7,2.27,22.55,45.52,2.0,7.0,2013,1026.476,4292.158625383774,4405797.817149435
2013001,233,Marinovich,04-SEP-13 04.18.55.767000000 PM,156.8904,72.0134,04-SEP-13 05.01.03.814000000 PM,157.0073,71.9992,100.0,12.18,6.0,7.43,8.0,15.0,2013,44.58,4332.343346517197,193135.8663877366
2013001,237,Marinovich,04-SEP-13 09.17.29.201000000 PM,157.9677,72.0004,04-SEP-13 09.52.32.475000000 PM,157.8781,71.99600000000001,66.0,18.26,6.36,8.04,15.0,26.0,2013,51.1344,3130.6182340657147,160082.28502800988
2013001,240,CanTrawl,05-SEP-13 12.58.55.617000000 AM,158.7417,71.997,05-SEP-13 01.28.55.829000000 AM,158.6266,71.9964,55.1,1.52,22.32,46.72,1.0,4.0,2013,1042.7904,3972.7047806846017,4142698.4073320082
2013001,241,Marinovich,05-SEP-13 01.58.20.802000000 AM,158.619,71.9939,05-SEP-13 02.35.28.907000000 AM,158.7356,71.9952,55.0,14.0,5.98,7.85,8.0,18.0,2013,46.943,4026.9839917827135,189038.7095262559
2013001,245,Marinovich,05-SEP-13 05.59.22.079000000 PM,159.3523,72.4998,05-SEP-13 06.38.46.980000000 PM,159.2401,72.5079,50.0,13.92,6.3,7.13,13.0,15.0,2013,44.919,3873.4547731604093,173991.7149555924
2013001,249,Marinovich,05-SEP-13 11.15.07.011000000 PM,161.0102,72.4982,05-SEP-13 11.45.11.431000000 PM,160.9206,72.4966,45.0,13.18,6.3,7.45,13.0,14.0,2013,46.935,3014.2063154471066,141471.77341550996
2013001,252,Marinovich,06-SEP-13 09.51.41.789000000 PM,157.5852,72.4525,06-SEP-13 10.32.23.060000000 PM,157.5531,72.49,204.0,23.09,5.07,9.05,15.0,45.0,2013,45.883500000000005,4321.687230780121,198294.1360534997
2013001,253,Marinovich,08-SEP-13 12.15.09.968000000 AM,154.9679,71.8249,08-SEP-13 01.10.57.609000000 AM,155.0712,71.7958,327.0,243.6,5.0,10.0,234.0,251.0,2013,50.0,4848.46475646813,242423.2378234065
2013001,254,Marinovich,08-SEP-13 01.59.13.052000000 AM,155.1778,71.8217,08-SEP-13 02.35.15.705000000 AM,155.0812,71.8229,229.0,19.67,6.46,8.18,12.0,24.0,2013,52.8428,3367.5507009269018,177950.80817894006
2013001,258,CanTrawl,10-SEP-13 09.56.50.533000000 PM,168.9717,64.9987,10-SEP-13 10.26.50.760000000 PM,168.8895,64.9845,50.2,1.13,20.34,48.44,1.0,2.0,2013,985.2696,4189.689510627658,4127973.708260308
2013001,261,CanTrawl,11-SEP-13 02.38.45.701000000 AM,167.7047,64.9808,11-SEP-13 03.08.45.851000000 AM,167.6446,64.9592,37.3,1.49,18.59,49.57,1.0,2.0,2013,921.5063,3722.398521992147,3430213.689126452
2013001,264,CanTrawl,12-SEP-13 05.19.23.121000000 PM,166.0568,64.4214,12-SEP-13 05.49.50.728000000 PM,166.1436,64.4408,28.0,4.0,22.0,49.5,,,2013,1089.0,4707.909199543826,5126913.118303226
2013001,267,CanTrawl,12-SEP-13 09.47.24.941000000 PM,167.0882,64.517,12-SEP-13 10.17.50.534000000 PM,167.1831,64.52600000000001,28.0,2.0,21.0,49.0,2.0,2.0,2013,1029.0,4666.039382462864,4801354.524554287
2013001,270,CanTrawl,13-SEP-13 01.27.46.468000000 AM,168.0437,64.5003,13-SEP-13 01.58.14.121000000 AM,168.1228,64.5047,37.0,2.5,16.5,51.13,2.0,3.0,2013,843.6450000000001,3832.365321941447,3233155.842029292
2013001,273,CanTrawl,13-SEP-13 04.42.10.645000000 PM,169.0097,64.4836,13-SEP-13 05.13.18.156000000 PM,169.049,64.4495,42.0,2.5,20.5,49.0,2.0,3.0,2013,1004.5,4245.914693129012,4265021.309248093
2013001,276,CanTrawl,13-SEP-13 08.56.25.647000000 PM,170.0237,64.4798,13-SEP-13 09.28.19.490000000 PM,170.0493,64.4441,46.0,2.0,21.0,49.5,2.0,2.0,2013,1039.5,4166.294817151917,4330863.462429418
2013001,279,CanTrawl,14-SEP-13 01.04.39.551000000 AM,169.9157,63.998000000000005,14-SEP-13 01.35.05.572000000 AM,169.8199,64.0011,36.0,2.0,20.42,51.16,2.0,2.0,2013,1044.6872,4700.456609953573,4910506.854573891
2013001,282,CanTrawl,14-SEP-13 04.27.04.929000000 AM,169.0014,64.021,14-SEP-13 04.57.33.056000000 AM,168.9899,64.0567,36.0,2.0,21.0,48.62,2.0,2.0,2013,1021.02,4019.2387190622653,4103723.116936954
2013001,285,CanTrawl,14-SEP-13 04.30.31.864000000 PM,167.9439,63.998999999999995,14-SEP-13 05.00.52.214000000 PM,167.8596,63.9988,37.0,2.0,20.5,50.0,2.0,2.0,2013,1025.0,4125.167945541715,4228297.144180258
2013001,288,CanTrawl,14-SEP-13 08.12.10.391000000 PM,166.9483,64.0065,14-SEP-13 08.42.41.070000000 PM,166.8705,64.0049,33.0,2.0,20.15,50.0,2.0,2.0,2013,1007.4999999999999,3810.2907566369126,3838867.937311689
2013001,291,CanTrawl,15-SEP-13 12.07.22.488000000 AM,166.0027,64.0306,15-SEP-13 12.37.48.255000000 AM,166.0142,64.0697,22.0,2.0,17.0,48.0,2.0,2.0,2013,816.0,4394.838232297135,3586187.997554462
2013001,292,Marinovich,15-SEP-13 03.37.57.370000000 AM,165.4682,64.0881,15-SEP-13 03.54.34.469000000 AM,165.5021,64.0899,19.0,9.0,6.5,6.5,9.0,9.0,2013,42.25,1665.6390519526142,70373.24994499795
2013001,295,CanTrawl,15-SEP-13 04.25.01.605000000 PM,164.4611,64.1,15-SEP-13 04.55.30.771000000 PM,164.3909,64.1004,21.0,2.0,16.66,49.33,2.0,2.0,2013,821.8378,3422.9925616705823,2813144.676299716
2013001,298,CanTrawl,15-SEP-13 08.15.32.654000000 PM,163.5085,64.079,15-SEP-13 08.46.02.022000000 PM,163.5074,64.0431,24.0,2.0,15.58,51.0,2.0,2.0,2013,794.58,4002.4309036467703,3180251.547419651
2013001,301,CanTrawl,16-SEP-13 01.14.20.949000000 AM,162.33100000000002,64.1001,16-SEP-13 01.14.59.063000000 AM,162.3294,64.1001,21.0,1.5,13.5,49.0,1.5,1.5,2013,661.5,78.01058827945906,51604.004146862164
2013001,304,CanTrawl,16-SEP-13 04.21.09.710000000 PM,162.5278,63.7594,16-SEP-13 04.51.34.708000000 PM,162.6071,63.7746,17.0,27.5,13.5,52.5,2.0,53.0,2013,708.75,4263.702684600018,3021899.2777102627
2013001,307,CanTrawl,16-SEP-13 07.57.50.537000000 PM,163.595,63.7509,16-SEP-13 08.28.22.074000000 PM,163.7015,63.7515,16.0,2.0,11.37,48.63,2.0,2.0,2013,552.9231,5257.941897859799,2907237.533784523
2013001,310,CanTrawl,16-SEP-13 11.08.16.792000000 PM,164.5671,63.7603,16-SEP-13 11.38.48.563000000 PM,164.6507,63.781000000000006,16.0,1.5,13.0,51.5,1.5,1.5,2013,669.5,4725.836178937231,3163947.3217984764
2013001,313,CanTrawl,17-SEP-13 04.31.25.634000000 PM,166.0559,63.5078,17-SEP-13 05.01.55.018000000 PM,166.1246,63.5287,25.0,2.0,20.41,49.0,2.0,2.0,2013,1000.09,4137.5903616095575,4137962.7447421025
2013001,316,CanTrawl,18-SEP-13 04.30.01.445000000 PM,167.0079,63.5295,18-SEP-13 05.00.18.442000000 PM,167.0675,63.5525,27.0,2.0,20.0,46.0,2.0,2.0,2013,920.0,3919.0414242209845,3605518.110283306
2013001,319,CanTrawl,18-SEP-13 08.36.12.519000000 PM,167.9651,63.4665,18-SEP-13 09.06.42.059000000 PM,167.9546,63.4262,33.0,1.5,19.5,49.5,1.0,2.0,2013,965.25,4522.63852106497,4365476.8324579615
2013001,322,CanTrawl,19-SEP-13 12.26.48.980000000 AM,167.6948,63.0019,19-SEP-13 12.57.19.878000000 AM,167.6191,63.0038,25.0,2.0,20.0,49.72,2.0,2.0,2013,994.4,3841.400694485968,3819888.8505968465
2013001,325,CanTrawl,19-SEP-13 03.41.27.840000000 AM,167.01,63.0287,19-SEP-13 04.11.53.433000000 AM,166.9978,63.0675,26.0,2.0,19.0,48.44,2.0,2.0,2013,920.3599999999999,4368.560159436743,4020648.0283392
2013001,328,CanTrawl,19-SEP-13 04.26.31.260000000 PM,166.0085,62.9783,19-SEP-13 04.56.56.650000000 PM,165.9961,62.9389,21.0,2.0,18.0,49.06,2.0,2.0,2013,883.08,4436.413281006996,3917707.840191658
2013001,331,CanTrawl,19-SEP-13 09.40.00.583000000 PM,167.0392,62.5084,19-SEP-13 10.10.25.880000000 PM,167.1162,62.5133,34.0,2.0,20.0,5.0,2.0,2.0,2013,100.0,4004.3631846511507,400436.3184651151
2013001,334,CanTrawl,20-SEP-13 01.30.52.418000000 AM,168.0745,62.5047,20-SEP-13 02.01.21.661000000 AM,168.16,62.5125,30.0,2.0,18.57,45.22,2.0,2.0,2013,839.7354,4490.149669561012,3770537.6288286843
2013001,336,CanTrawl,20-SEP-13 05.06.07.230000000 AM,169.0353,62.5061,20-SEP-13 05.36.32.449000000 AM,169.1038,62.5196,33.0,2.0,19.5,47.0,2.0,2.0,2013,916.5,3836.1884963241127,3515866.7568810494
2013001,339,CanTrawl,20-SEP-13 04.35.42.387000000 PM,169.995,62.485,20-SEP-13 05.06.07.419000000 PM,169.9538,62.457,37.0,1.5,18.5,50.92,1.5,1.5,2013,942.02,3775.7195789273414,3556803.3577411342
2013001,342,CanTrawl,20-SEP-13 09.04.23.350000000 PM,169.9549,62.0074,20-SEP-13 09.34.48.366000000 PM,169.8783,62.0156,46.0,3.5,20.0,46.5,2.0,5.0,2013,930.0,4114.95065481933,3826904.108981977
2013001,345,CanTrawl,21-SEP-13 02.49.46.414000000 AM,168.9656,62.0222,21-SEP-13 03.20.11.518000000 AM,168.9043,62.0317,39.0,2.5,22.5,45.5,2.0,3.0,2013,1023.75,3379.308567879358,3459567.146366493
2013001,348,CanTrawl,21-SEP-13 04.28.44.779000000 PM,167.9582,61.9932,21-SEP-13 04.59.12.135000000 PM,167.8851,61.9886,28.0,2.0,18.0,46.0,2.0,2.0,2013,828.0,3865.598005269268,3200715.148362954
2013001,351,CanTrawl,21-SEP-13 08.25.43.318000000 PM,166.9889,61.9604,21-SEP-13 08.56.14.013000000 PM,166.9942,61.9201,30.0,1.75,18.5,49.5,1.5,2.0,2013,915.75,4499.82880631447,4120718.229382476
2013001,354,CanTrawl,22-SEP-13 12.19.02.409000000 AM,167.0362,61.5273,22-SEP-13 12.49.33.212000000 AM,167.0719,61.5603,23.0,2.0,17.5,48.0,2.0,2.0,2013,840.0,4138.610773045226,3476433.04935799
2013001,357,CanTrawl,22-SEP-13 04.38.04.659000000 PM,168.0483,61.5218,22-SEP-13 05.08.30.506000000 PM,168.0483,61.5218,28.0,2.0,18.5,48.5,,,2013,897.25,0.0,0.0
2013001,360,CanTrawl,22-SEP-13 08.49.50.595000000 PM,169.0185,61.5033,22-SEP-13 09.20.18.653000000 PM,169.0185,61.5033,37.0,2.0,21.0,48.5,,,2013,1018.5,0.0,0.0
2013001,363,CanTrawl,23-SEP-13 01.06.47.410000000 AM,169.9748,61.4653,23-SEP-13 01.37.15.094000000 AM,169.9748,61.4653,47.0,2.0,19.0,49.0,,,2013,931.0,0.0,0.0
2013001,366,CanTrawl,23-SEP-13 04.55.11.925000000 AM,169.9711,61.0091,23-SEP-13 05.25.40.467000000 AM,169.9045,61.0212,48.0,2.0,19.0,50.0,2.0,2.0,2013,950.0,3845.9279641671983,3653631.5659588384
2013001,369,CanTrawl,23-SEP-13 04.28.46.269000000 PM,168.9587,60.998999999999995,23-SEP-13 04.59.22.315000000 PM,168.8918,60.9997,38.0,2.0,20.0,48.0,2.0,2.0,2013,960.0,3620.704373286478,3475876.198355019
2013001,372,CanTrawl,23-SEP-13 08.19.01.450000000 PM,167.9427,61.0039,23-SEP-13 08.49.26.903000000 PM,167.8505,61.004,29.0,2.0,18.0,48.5,2.0,2.0,2013,873.0,4988.1020374507425,4354613.078694498
2013001,375,CanTrawl,23-SEP-13 11.49.01.728000000 PM,166.9988,60.9753,24-SEP-13 12.19.26.400000000 AM,167.0045,60.9376,27.0,2.0,16.34,50.66,2.0,2.0,2013,827.7843999999999,4212.187142008205,3486782.8060349766
